"Profil du recensement, Recensement de la population de 2021"

51,Statut de copropriété indique si le logement privé fait partie d'un ensemble de logements en copropriété (communément appelé condominium). Une copropriété est un complexe résidentiel dans lequel les logements sont détenus en propriété individuelle  mais le terrain et les éléments communs sont détenus en propriété conjointe.

52,Chambres à coucher s'entend des pièces d'un logement privé utilisées principalement pour y dormir  même si elles sont maintenant utilisées à d'autres fins  par exemple  en tant que chambre d'ami ou comme salle de télévision. Les pièces qui sont utilisées actuellement comme chambres à coucher sont comptées comme des chambres à coucher  même si elles n'étaient pas conçues à cet effet au départ (tel que les chambres à coucher au sous-sol fini). Les chambres à coucher excluent les pièces conçues à d'autres fins pendant la journée  telles que les salons et les salles à manger  même si elles peuvent être utilisées pour y dormir la nuit. Par définition  les logements privés d'une pièce  tels que les studios  ne comptent aucune chambre à coucher.

53,Pièces s'entend des espaces fermés d'un logement privé qui sont finis et habitables à l'année. Le nombre de pièces d'un logement privé comprend les cuisines  les chambres à coucher et les pièces finies au grenier et au sous-sol. Le nombre de pièces d'un logement privé ne comprend pas les salles de bains  les corridors  les vestibules ni les pièces servant exclusivement à des fins commerciales. Les pièces partiellement divisées sont considérées comme formant deux pièces distinctes si le répondant les juge distinctes (p. ex.  un salon et une salle à manger en forme de L).

54,Nombre de personnes par pièce - Est un indicateur du niveau de surpeuplement dans un logement privé. On l'obtient en divisant le nombre de personnes dans le ménage par le nombre de pièces se trouvant dans le logement.

55,La « taille convenable du logement » indique si un ménage privé vit dans des locaux de taille convenable selon la Norme nationale d'occupation (NNO)  à savoir si le logement comporte suffisamment de chambres à coucher pour la taille et la composition du ménage. Un ménage est considéré comme vivant dans des locaux de taille convenable si le logement compte suffisamment de chambres à coucher  comme prescrit par la NNO.
Nombre de chambres à coucher requis pour un ménage compte tenu de l'âge  du sexe et des liens entre les membres du ménage. Une autre variable  « Personnes par pièce »  prend en considération toutes les pièces dans un logement privé et le nombre de membres dans le ménage.
La variable « Taille convenable du logement » et la Norme nationale d'occupation (NNO) sur laquelle elle se fonde ont été élaborées par la Société canadienne d'hypothèques et de logement (SCHL) à l'issue de consultations auprès d'organismes provinciaux de l'habitation.

56,Période de construction désigne la période au cours de laquelle l'immeuble ou le logement a été originellement construit.
Il s'agit de la période d'achèvement de la construction et non celle où l'on a procédé à des rénovations  rajouts ou transformations.
Pour les propriétés ayant plusieurs structures résidentielles  la période de construction désigne la période au cours de laquelle la structure la plus récente a été complétée.

57,Comprend les données jusqu'au 11 mai 2021.

58,État du logement fait référence aux besoins de réparation du logement. Cette notion ne comprend pas les rénovations désirées ni les ajouts.

59,Personne faisant partie du ménage qui est responsable de payer le loyer ou l'hypothèque  ou les taxes  ou l'électricité ou les autres services ou services publics. Lorsque plus d'une personne est responsable des paiements pour le logement  il est possible d'identifier plus d'un soutien du ménage. Toutefois  si personne dans le ménage n'est identifié comme étant la personne qui effectue ces paiements  la personne repère est désignée par défaut.

60,Principal soutien du ménage - Première personne dans le ménage indiquée comme étant quelqu'un qui effectue le paiement du loyer ou de l'hypothèque  ou des taxes  ou de l'électricité ou des autres services ou services publics pour le logement. Lorsque plus d'une personne dans le ménage est responsable des paiements pour le logement  la première personne inscrite est choisie comme principal soutien du ménage. Si aucune personne dans le ménage n'est identifiée comme responsable de ces paiements  la première personne inscrite est désignée par défaut.
L'ordre des personnes dans un ménage est déterminé selon l'ordre dans lequel elles sont inscrites dans le questionnaire. En général  un adulte est inscrit en premier suivi  s'il y a lieu  de l'époux/l'épouse ou du partenaire en union libre et ensuite de leurs enfants. L'ordre ne correspond pas nécessairement à la proportion des paiements du ménage versés par chaque personne.

61,Rapport des frais de logement au revenu désigne la proportion du revenu total moyen du ménage qui est dépensée pour couvrir les frais de logement.
Le rapport des frais de logement au revenu est calculé pour les ménages privés ayant déclaré un revenu total du ménage supérieur à zéro. Les ménages privés habitant un logement situé sur une exploitation agricole exploitée par un membre du ménage ainsi que les ménages ayant déclaré un revenu total du ménage nul ou négatif sont exclus.
Les rapports relativement élevés entre les frais de logement et le revenu total du ménage pour certains ménages peuvent s'expliquer du fait que les périodes de référence utilisées pour les données sur les frais de logement et pour les données sur le revenu total du ménage ne sont pas les mêmes. En effet  la période de référence est l'année 2021 dans le cas des données sur les frais de logement et l'année 2020 dans le cas des données sur le revenu total du ménage. En outre  pour certains ménages  le revenu total du ménage déclaré ne correspond qu'à une partie d'une année.
Pour plus de renseignements sur le revenu total du ménage ou les frais de logement  veuillez consulter le Dictionnaire du recensement : Revenu total et Frais de logement.

62,Le logement acceptable indique si un logement est conforme aux trois normes d'accessibilité établies par la Société canadienne d'hypothèques et de logement  c'est-à-dire qu'il est de qualité convenable  de taille convenable et abordable.
Les seuils de conformité pour ces normes sont définis comme suit :
    *Un logement est de qualité convenable si  de l'avis des occupants  il ne nécessite pas de réparations majeures.
,    *Un logement est abordable si le ménage consacre moins de 30 % de son revenu total avant impôt aux frais de logement.
,    *Un logement est de taille convenable si le nombre de chambres suffit pour répondre aux besoins du ménage  compte tenu de la taille et de la composition du ménage  d'après les exigences de la Norme nationale d'occupation (NNO)  conçue par la Société canadienne d'hypothèques et de logement et des représentants provinciaux et territoriaux.
,Le logement acceptable indique les seuils de conformité au-dessous desquels se trouvent les ménages  le cas échéant.
Un logement qui est de qualité convenable  de taille convenable et abordable est considéré comme acceptable.
La détermination des ménages qui se situent au-dessous ou au-dessus des seuils de conformité est fondée sur les indicateurs pour lesquels les ménages individuels peuvent être évalués. Les ménages agricoles et les ménages dans les réserves dont le logement n'est pas conforme à la norme de qualité ou à la norme de taille  ou à ni l'une ni l'autre  sont dénombrés parmi le total des ménages se situant au-dessous des seuils de conformité. Les ménages agricoles et les ménages dans les réserves dont le logement est conforme à la norme de qualité et à la norme de taille sont dénombrés parmi le total des ménages au-dessus des seuils de conformité (même s'il n'est pas possible d'évaluer l'abordabilité du logement pour ces ménages). Le logement des ménages agricoles et des ménages dans les réserves ne peut pas être évalué pour en déterminer l'abordabilité  puisque le concept n'est pas applicable.
L'abordabilité du logement est évaluée pour les ménages propriétaires et locataires dont le revenu total du ménage est supérieur à zéro  dans les logements privés non agricoles et hors réserve.

63,Besoins impérieux en matière de logement indique si un ménage privé vit dans un logement qui ne rencontre pas le seuil d'au moins l'un des indicateurs de qualité  d'abordabilité ou de taille du logement  et s'il devrait consacrer 30 % ou plus de son revenu total avant impôt pour payer le loyer médian d'un autre logement acceptable dans sa collectivité (atteint les trois seuils des indicateurs de logement). Les seuils des indicateurs de logement sont définis de la manière suivante : Un logement est de qualité convenable si  de l'avis des occupants  il ne nécessite pas de réparations majeures. Un logement est abordable si le ménage consacre moins de 30 % de son revenu total avant impôt aux frais de logement. Un logement est de taille convenable si le nombre de chambres suffit pour répondre aux besoins du ménage  compte tenu de la taille et de la composition du ménage  d'après les exigences de la Norme nationale d'occupation (NNO)  conçue par la Société canadienne d'hypothèques et de logement et des représentants provinciaux et territoriaux. Seuls les ménages privés  non agricoles  hors réserve et propriétaires ou locataires qui ont un revenu positif et dont le rapport des frais de logement au revenu est inférieur à 100 % sont pris en considération dans l'évaluation des « besoins impérieux en matière de logement ». Les ménages non familiaux dont au moins l'un des soutiens est âgé de 15 à 29 ans et est aux études ne sont pas considérés comme ayant des « besoins impérieux en matière de logement »  peu importe leur situation de logement. On estime que les études sont une étape de transition et  par conséquent  que les faibles revenus gagnés par les ménages composés d'étudiants sont une situation temporaire.

64,Présence de paiements hypothécaires indique si un ménage propriétaire fait des paiements hypothécaires ou des remboursements similaires réguliers pour son logement.

65,Frais de logement renvoie au montant total moyen de tous les frais de logements payés chaque mois par les ménages.
Pour les ménages propriétaires  les frais de logement englobent  s'il y a lieu  les paiements hypothécaires  l'impôt foncier et les charges de copropriété (communément appelés frais de condominium)  ainsi que les frais d'électricité  de chauffage  d'eau et des autres services municipaux. Pour les ménages locataires  les frais de logement englobent  s'il y a lieu  le loyer et les frais d'électricité  de chauffage  d'eau et des autres services municipaux. En ce qui concerne les ménages habitant des logements fourni par le gouvernement local  la Première Nation ou la bande indienne  les frais de logement englobent  s'il y a lieu  les paiements mensuels pour utiliser ou occuper le logement ainsi que les frais d'électricité  de chauffage  d'eau et des autres services municipaux.

66,Valeur (estimé par le propriétaire) désigne le montant en dollars que s'attendrait à recevoir le propriétaire s'il vendait ses biens.
Dans le contexte des logements  valeur du logement entier  dont celle du terrain et de toute autre construction  comme un garage  sur la propriété. Si le logement qu'occupe le ménage est situé dans un immeuble qui en contient plusieurs ou qui contient aussi bien des locaux commerciaux que des logements résidentiels  lesquels appartiennent tous au ménage  il faut estimer uniquement la valeur marchande du logement qu'habite le ménage.

67,Logement subventionné indique si un ménage locataire habite dans un logement subventionné. Les logements subventionnés (ou à loyer indexé) incluent les logements dont le loyer est déterminé en fonction du revenu  les logements sociaux  les logements sans but lucratif  les habitations à loyer modique  les programmes gouvernementaux d'aide au logement  les suppléments au loyer et les allocations de logement.

68,« Ascendance autochtone » indique si la personne a une ascendance liée aux peuples autochtones du Canada  c'est-à-dire les Premières Nations (Indiens de l'Amérique du Nord)  les Métis et/ou les Inuits. L'article 35 (2) de la Loi constitutionnelle de 1982 précise que l'expression « peuples autochtones du Canada » s'entend notamment des Indiens  des Inuits et des Métis du Canada. Le terme « Aboriginal » a été remplacé par « Indigenous » en anglais quand on réfère aux individus qui s'identifient comme les peuples des Premières Nations  les Métis et/ou les Inuits. L'ascendance désigne les origines ethniques ou culturelles des ancêtres de la personne  un ancêtre étant généralement plus éloigné qu'un grand-parent. Une personne peut avoir plus d'une origine ethnique ou culturelle.
Les utilisateurs doivent prendre note que les chiffres correspondant à cette variable subissent plus que les autres l'incidence du dénombrement partiel d'un certain nombre de réserves et d'établissements au Recensement de la population.
Pour obtenir plus de renseignements sur les variables relatives aux Autochtones  notamment des renseignements sur leurs classifications  les questions dont elles sont dérivées  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur les peuples autochtones  Recensement de la population de 2021 et au Rapport technique sur les peuples autochtones  Recensement de la population de 2021.

69,« Ascendance autochtone (seulement) » comprend les personnes qui ont une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  aux Métis et/ou aux Inuits. Elle exclut les personnes ayant une ascendance non autochtone.

70,« Ascendance autochtone unique (seulement) » comprend les personnes qui ont une seule ascendance liée soit aux Premières Nations (Indiens de l'Amérique du Nord)  soit aux Métis ou soit aux Inuits. Elle exclut les personnes ayant une ascendance non autochtone.

71,« Ascendances autochtones multiples (seulement) » comprend les personnes qui ont une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  et aux Métis  ou une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord) et aux Inuits  ou une ascendance métisse et inuite  ou une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  aux Métis et aux Inuits. Elle exclut les personnes ayant une ascendance non autochtone.

72,« Ascendances autochtones et non autochtones » comprend les personnes qui ont une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  aux Métis et/ou aux Inuits  ainsi qu'une ascendance non autochtone.

73,« Ascendance autochtone unique et ascendance non autochtone » comprend les personnes qui ont une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  aux Métis ou aux Inuits  ainsi qu'une ascendance non autochtone.

74,« Ascendances autochtones et non autochtones multiples » comprend les personnes qui ont une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord) et aux Métis  ou une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord) et aux Inuits  ou une ascendance métisse et inuite  ou une ascendance liée aux Premières Nations (Indiens de l'Amérique du Nord)  aux Métis et aux Inuits  ainsi qu'une ascendance non autochtone.

75,« Ascendance non autochtone (seulement) » comprend les personnes qui ont une ascendance non autochtone seulement.

76,« Citoyenneté » réfère au pays de citoyenneté de la personne. Une personne peut avoir plus d'une citoyenneté. Une personne peut également être apatride  c'est-à-dire ne pas avoir de citoyenneté. La citoyenneté peut être de naissance ou obtenue par naturalisation.
Pour plus de renseignements sur les variables relatives à la citoyenneté  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

77,« Citoyens canadiens » comprend les personnes qui sont des citoyens du Canada seulement et les personnes qui sont des citoyens du Canada et d'au moins un autre pays.

78,« Ne sont pas des citoyens canadiens » comprend les personnes qui ne sont pas des citoyens du Canada. Elles peuvent être des citoyens d'un ou de plusieurs autres pays. Les personnes apatrides sont incluses dans cette catégorie.

79,« Statut d'immigrant » indique si la personne est un non-immigrant  un immigrant ou un résident non permanent.
Période d'immigration désigne la période au cours de laquelle l'immigrant a obtenu son statut d'immigrant reçu ou de résident permanent pour la première fois.
Pour plus de renseignements sur les variables relatives à l'immigration  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

80,« Non-immigrants » comprend les personnes qui sont des citoyens canadiens de naissance.

81,« Immigrants » comprend les personnes qui sont  ou qui ont déjà été  des immigrants reçus ou résidents permanents. Il s'agit des personnes à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans cette catégorie. Dans le Recensement de la population de 2021  « Immigrants » comprend les immigrants qui ont été admis au Canada le 11 mai 2021 ou avant.

82,Comprend les immigrants qui ont été admis au Canada le 11 mai 2021 ou avant.

83,« Résidents non permanents » comprend les personnes originaires d'un autre pays dont le lieu de résidence habituel est le Canada et qui sont titulaires d'un permis de travail ou d'un permis d'études ou qui ont demandé le statut de réfugié (demandeurs d'asile). Les membres de la famille vivant avec des titulaires de permis de travail ou d'études sont également compris  sauf si ces membres de la famille sont déjà citoyens canadiens  immigrants reçus ou résidents permanents.

84,« Âge à l'immigration » désigne l'âge de l'immigrant lorsqu'il a obtenu pour la première fois son statut d'immigrant reçu ou de résident permanent.
« Immigrants » comprend les personnes qui sont  ou qui ont déjà été  des immigrants reçus ou résidents permanents. Il s'agit des personnes à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans cette catégorie. Dans le Recensement de la population de 2021  « Immigrants » comprend les immigrants qui ont été admis au Canada le 11 mai 2021 ou avant.
Pour plus de renseignements sur les variables relatives à l'immigration  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

85,« Immigrant » désigne une personne qui est  ou qui a déjà été  un immigrant reçu ou résident permanent. Il s'agit d'une personne à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans ce groupe. Dans le Recensement de la population de 2021  « Immigrants » comprend les immigrants qui ont été admis au Canada le 11 mai 2021 ou avant.
Les lieux de naissance sélectionnés sont ceux qui sont les plus fréquemment déclarés à l'échelon du Canada par les immigrants.
« Lieu de naissance » désigne le nom de l'emplacement géographique où la personne est née. L'emplacement géographique est défini selon les limites géographiques en vigueur au moment de la collecte de données  et non pas les limites géographiques au moment de la naissance. Dans le Recensement de la population de 2021  le lieu géographique désigne un pays ou une zone d'intérêt si la personne est née à l'extérieur du Canada.
Pour plus de renseignements sur les variables relatives au lieu de naissance  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

86,Serbie exclut Kosovo.

87,Le nom officiel du Royaume-Uni est Royaume-Uni de Grande-Bretagne et d'Irlande du Nord. Royaume-Uni comprend l'Écosse  le pays de Galles  l'Angleterre et l'Irlande du Nord (exclut l'île de Man  les îles Anglo-Normandes et les territoires britanniques d'outre-mer).

88,Le nom officiel d'Iran est République islamique d'Iran.

89,Le nom officiel de Syrie est République arabe syrienne.

90,Chine exclut Hong Kong et Macao.

91,Le nom complet de Hong Kong est Hong Kong  Région administrative spéciale de Chine.

92,Le nom officiel de Corée du Sud est République de Corée.

93,La catégorie « Océanie et autres » comprend les lieux de naissance en Océanie  ainsi que les réponses non incluses ailleurs  comme « Né en mer ».

94,« Immigrant récent » désigne un immigrant qui a obtenu son statut d'immigrant reçu ou de résident permanent pour la première fois entre le 1er janvier 2016 et le 11 mai 2021.
« Immigrant » désigne une personne qui est  ou qui a déjà été  un immigrant reçu ou résident permanent. Il s'agit d'une personne à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans ce groupe.
Les lieux de naissance sélectionnés sont ceux qui sont les plus fréquemment déclarés à l'échelon du Canada par les nouveaux immigrants.
« Lieu de naissance » désigne le nom de l'emplacement géographique où la personne est née. L'emplacement géographique est défini selon les limites géographiques en vigueur au moment de la collecte de données  et non pas les limites géographiques au moment de la naissance. Dans le Recensement de la population de 2021  le lieu géographique désigne un pays ou une zone d'intérêt si la personne est née à l'extérieur du Canada.
Pour plus de renseignements sur les variables relatives au lieu de naissance  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

95,Le nom officiel du Venezuela est République bolivarienne du Venezuela.

96,Irlande est également appelée République d'Irlande.

97,Le nom complet du Soudan est la République du Soudan.

98,La catégorie « Autres lieux de naissance » comprend les lieux de naissance en Océanie  ainsi que les réponses non incluses ailleurs  comme « Né en mer ».

99,« Statut de génération » désigne si la personne ou les parents de la personne sont nés au Canada ou non.
Pour plus de renseignements sur les variables relatives au statut des générations  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

100,« Première génération » comprend les personnes qui sont nées à l'extérieur du Canada. Il s'agit  pour la plupart  de personnes qui sont ou qui ont déjà été des immigrants au Canada.

101,« Deuxième génération » comprend les personnes qui sont nées au Canada et dont au moins l'un des parents est né à l'extérieur du Canada. Il s'agit  pour la plupart  d'enfants d'immigrants.

102,« Troisième génération ou plus » comprend les personnes qui sont nées au Canada et dont tous les parents sont nés au Canada.

103,« Catégorie d'admission » désigne le nom du programme ou du groupe de programmes d'immigration sous lequel un immigrant a obtenu pour la première fois le droit de vivre au Canada en permanence par les autorités de l'immigration.
« Type de demandeur » désigne si l'immigrant était identifié comme demandeur principal  conjoint ou personne à charge sur sa demande de résidence permanente.
« Immigrant » désigne une personne qui est  ou qui a déjà été  un immigrant reçu ou résident permanent. Il s'agit d'une personne à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans ce groupe. Dans le Recensement de la population de 2021  les données sur la catégorie d'admission et le type de demandeur sont disponibles pour les immigrants qui ont été admis au Canada du 1er janvier 1980 au 11 mai 2021.
Pour plus de renseignements sur les variables relatives à l'immigration  y compris les renseignements sur leurs classifications  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

104,« Immigrants économiques » comprend les immigrants qui ont été sélectionnés pour leur capacité à contribuer à l'économie canadienne grâce à leur capacité à répondre aux besoins en matière de main-d'oeuvre  à posséder et gérer ou à mettre sur pied une entreprise  à investir une somme importante  à créer leur propre emploi ou à répondre à des besoins provinciaux ou territoriaux précis en matière de main-d'oeuvre.

105,« Demandeurs principaux » comprend les immigrants qui étaient identifiés comme demandeur principal sur sa demande de résidence permanente.

106,« Demandeurs secondaires » comprend les immigrants qui étaient identifiés comme conjoint marié  partenaire en union libre  partenaire conjugal ou personnes à charge du demandeur principal sur sa demande de résidence permanente.

107,« Immigrants parrainés par la famille » comprend les immigrants qui ont été parrainés par un citoyen canadien ou un résident permanent et qui ont reçu le statut de résident permanent en raison de leur lien  soit comme conjoint  partenaire  parent  grand-parent  enfant ou autre lien de parenté avec ce parrain. Les termes « catégorie de la famille » ou « réunification familiale » sont parfois utilisés pour désigner cette catégorie.

108,« Réfugiés » comprend les immigrants qui ont reçu le statut de résident permanent en raison d'une crainte fondée de retourner dans leur pays d'origine. Cette catégorie inclut les personnes qui craignaient avec raison d'être persécutées pour des motifs liés à leur race  leur religion  leur nationalité  leur appartenance à un groupe social particulier ou leurs opinions politiques (réfugiés au sens de la Convention de Genève)  de même que les personnes qui ont subi des conséquences graves et personnelles en raison d'une guerre civile  d'un conflit armé ou d'une violation massive des droits de la personne. Certains réfugiés étaient au Canada lorsqu'ils ont demandé l'asile pour eux-mêmes et pour les membres de leur famille (soit avec eux au Canada ou à l'étranger). D'autres étaient à l'étranger et ont été recommandés aux fins de réinstallation au Canada par l'Agence des Nations Unies pour les réfugiés  un autre organisme de recommandation désigné ou des répondants du secteur privé.

109,« Autres immigrants » comprend les immigrants qui ont reçu le statut de résident permanent dans le cadre d'un programme qui ne fait ni partie de la catégorie des immigrants économiques  ni des immigrants parrainés par la famille  ni des réfugiés.

110,« Expérience avant admission » réfère à la catégorie sous lequel un immigrant a été autorisé à entrer au Canada à des fins de résidence temporaire avant d'être admis comme immigrant reçu ou résident permanent.
Dans le Recensement de la population de 2021  les données sur la catégorie d'admission sont disponibles pour les immigrants qui ont été admis au Canada du 1er janvier 1980 au 11 mai 2021.
« Immigrant » désigne une personne qui est  ou qui a déjà été  un immigrant reçu ou résident permanent. Il s'agit d'une personne à qui les autorités de l'immigration ont accordé le droit de résider au Canada en permanence. Les immigrants qui ont obtenu la citoyenneté canadienne par naturalisation sont compris dans ce groupe.
Pour plus de renseignements sur les variables relatives à l'immigration  y compris les renseignements sur leurs classifications  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur le lieu de naissance  le statut des générations  la citoyenneté et l'immigration  Recensement de la population  2021.

111,Cette catégorie comprend les immigrants qui ont déposé une demande d?asile avant d?être admis comme immigrant reçu ou résident permanent. Cette catégorie comprend les immigrants qui avaient une demande d'asile avec un permis de travail et/ou d'études avant leur admission.

112,Cette catégorie comprend les immigrants qui avaient un permis de travail seulement avant d?être admis comme immigrant reçu ou résident permanent. Un permis de travail est un document établi par Immigration  Réfugiés et Citoyenneté Canada qui autorise son détenteur à travailler au Canada. Il précise certaines conditions  par exemple le genre de travail que la personne peut accomplir; l?employeur pour lequel elle peut travailler; l?endroit où elle peut travailler; la période pendant laquelle elle peut travailler.

113,Cette catégorie comprend les immigrants qui avaient un permis d?études seulement avant d?être admis comme immigrant reçu ou résident permanent. Un permis d?études est un document établi par Immigration  Réfugiés et Citoyenneté Canada qui autorise son détenteur à étudier dans un établissement d?enseignement du Canada pendant la durée de son programme d?études.

114,Cette catégorie comprend les immigrants qui avaient un permis de travail et d?études avant d?être admis comme immigrant reçu ou résident permanent.

115,Cette catégorie comprend les immigrants qui avaient un permis autre qu?un permis de travail  un permis d?études ou une demande d?asile avant d?être admis comme immigrant reçu ou résident permanent.

116,Cette catégorie comprend les immigrants qui n?avaient pas de permis à des fins de résidence temporaire avant d?être admis comme immigrant reçu ou résident permanent.

117,Le terme « minorité visible » réfère au fait qu'une personne appartient ou n'appartient pas à une des minorités visibles définies dans la Loi sur l'équité en matière d'emploi. Selon la Loi sur l'équité en matière d'emploi  les minorités visibles sont définies comme « les personnes  autres que les Autochtones  qui ne sont pas de race blanche ou qui n'ont pas la peau blanche ». La population des minorités visibles se compose principalement des groupes suivants : Sud-Asiatique  Chinois  Noir  Philippin  Arabe  Latino-Américain  Asiatique du Sud-Est  Asiatique occidental  Coréen et Japonais.
Dans les produits d'analyse et de communication du recensement de 2021  le terme « minorité visible » a été remplacé par les termes « population racisée » ou « groupes racisés »  ce qui reflète l'utilisation accrue de ces termes dans la sphère publique.
Pour obtenir plus de renseignements sur les variables « minorité visible » et « groupe de population »  notamment de l'information sur leur classification  les questions à partir desquelles elles sont dérivées  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez consulter le Guide de référence sur les minorités visibles et le groupe de population  Recensement de la population  2021.

118,Dans les produits d'analyse et de communication du recensement de 2021  le terme « minorité visible » a été remplacé par les termes « population racisée » ou « groupes racisés »  ce qui reflète l'utilisation accrue de ces termes dans la sphère publique.

119,L?abréviation « n.i.a. » signifie « non incluse ailleurs ». Cette catégorie comprend les personnes qui ont fourni des réponses qui correspondent à une minorité visible  mais pas à un groupe particulier de minorité visible. Il s?agit  par exemple  des réponses suivantes : « Guyanais »  « Insulaire des îles du Pacifique »  « Polynésien »  « Tibétain » et « Antillais britannique ».

120,Dans les produits d'analyse et de communication du recensement de 2021  cette catégorie est appelée « le reste de la population ».

121,Le terme « origine ethnique ou culturelle » désigne les origines ethniques ou culturelles des ancêtres de la personne. Les ancêtres peuvent avoir des origines autochtones  des origines qui réfèrent à différents pays ou d'autres origines qui peuvent ne pas référer à un pays.
La somme des origines ethniques ou culturelles dans ce tableau est supérieure à l'estimation de la population totale parce qu'une personne peut déclarer plus d'une origine ethnique ou culturelle dans le cadre du recensement.
Les origines ethniques ou culturelles sélectionnés sont les plus fréquemment déclarés à l'échelon du Canada.
Pour obtenir plus de renseignements sur les variables relatives à l'origine ethnique ou culturelle  notamment des renseignements sur leur classification  les questions qui ont permis de les dériver  la qualité des données et leur comparabilité avec d'autres sources de données  veuillez vous reporter au Guide de référence sur l'origine ethnique ou culturelle  Recensement de la population  2021.

122,Comprend les réponses générales indiquant des origines françaises  non déclarées ailleurs (n.d.a.) [p. ex. « Français »].

123,Comprend les réponses générales indiquant des origines des îles britanniques  non déclarées ailleurs (n.d.a.) [p. ex. « Britannique »  « Royaume-Uni »].

124,Comprend les réponses générales indiquant des origines blanches  non déclarées ailleurs (n.d.a) [p. ex. « Blanc »].

125,Comprend les réponses générales indiquant des origines des Premières Nations (Indiens de l?Amérique du Nord)  non déclarées ailleurs (n.d.a.) [p. ex. « Premières Nations »  « Indien de l?Amérique du Nord »].

126,Comprend les réponses générales indiquant des origines européennes  non déclarées ailleurs (n.d.a.) [p. ex. « Européen »].

127,Comprend les réponses générales indiquant des origines africaines  non déclarées ailleurs (n.d.a.) [p. ex. « Africain »].

128,Comprend les réponses générales indiquant des origines arabes  non déclarées ailleurs (n.d.a.) [p. ex. « Arabe »].

129,Comprend les réponses générales indiquant des origines asiatiques  non déclarées ailleurs (n.d.a.) [p. ex. « Asiatique »].

130,Comprend les réponses générales indiquant des origines cries  non déclarées ailleurs (n.d.a.) [p. ex. « Cri »].

131,Comprend des réponses indiquant des origines chrétiennes  non incluses ailleurs (n.i.a.) [p. ex. « Chrétien »  « Baptiste »  « Catholique »].

132,Comprend les réponses générales indiquant des origines autochtones de l?Amérique du Nord  non déclarées ailleurs (n.d.a.) [p. ex. « Autochtone »].

133,Comprend les réponses générales indiquant des origines sud-asiatiques  non déclarées ailleurs (n.d.a.) [p. ex. « Sud-Asiatique »].

134,Comprend les réponses générales indiquant des origines mi'kmaq  non déclarées ailleurs (n.d.a.) [p. ex. « Mi?kmaq »].

